time,"Altitude (GPS) (m)","Average fuel consumption (L/100km)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","B16DT Throttle position (%)","Calculated engine load value (%)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine Fuel Rate (kg/hour)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (€)","Fuel used price (Today) (€)","Fuel used price (total) (€)","Fuel used price (Week) (€)","Instant engine power (based on fuel consumption) (kW)","Speed (GPS) (km/h)","Vehicle acceleration (m/s²)","Vehicle Fuel Rate (kg/hour)","Vehicle speed (km/h)",Latitude,Longtitude,
15:11:04.466,11.2,15.9,6.096,5.2966,6.719,8.95,32.6,,95.3,0,19.8,8.9,0.1,19.6,347.1,51.4,7.416,2197,2.2,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,29,26,0.95,7.416,45,35.324490193408856,25.107009289554984,
15:11:04.609,11.2,15.9,6.096,5.2966,6.719,8.95,32.6,,95.3,0,19.8,8.9,0.1,19.6,347.1,51.4,7.416,2197,2.2,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,29,26,0.95,7.416,45,35.32449029123427,25.107009540657103,
15:11:04.728,11.2,15.9,6.096,5.2966,6.719,8.95,32.6,,95.3,6,19.8,8.9,0.1,19.6,347.1,51.4,7.416,2197,2.2,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,29,26,0.95,7.416,45,35.324490761817806,25.107011064539197,
15:11:04.788,11.2,15.9,6.096,5.2966,6.719,8.95,32.6,,95.3,6,19.8,8.9,0.1,19.6,347.1,51.4,7.416,1752,1.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,29,26,0.95,7.416,45,35.324490761817806,25.107011064539197,
15:11:04.887,11.2,15.9,6.096,5.2966,6.719,8.95,33.2,,95.3,6,19.8,8.9,0.1,19.6,347.1,51.4,7.416,1752,1.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,29,26,0.53,7.416,45,35.32449152976921,25.107012778624966,
15:11:04.941,11.2,14.8,6.094,5.2965,6.718,9.1,33.2,,95.3,6,19.8,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1752,1.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.53,0.07200000000000001,45,35.32449196210903,25.107013496224344,
15:11:05.095,11.2,14.8,6.094,5.2965,6.718,9.1,33.2,,95.3,6,19.8,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1752,1.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.53,0.07200000000000001,45,35.32449208477342,25.107013699823103,
15:11:05.215,11.2,14.8,6.094,5.2965,6.718,9.1,33.2,,95.3,27,19.8,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1752,1.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.53,0.07200000000000001,45,35.324492510083665,25.1070144057518,
15:11:05.299,11.2,14.8,6.094,5.2965,6.718,9.1,33.2,,95.3,27,19.8,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1724,1.7,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.53,0.07200000000000001,45,35.32449327088547,25.107015668532817,
15:11:05.367,11.2,14.8,6.094,5.2965,6.718,9.1,33.7,,95.3,27,0.2,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1724,1.7,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.26,0.07200000000000001,45,35.32449327088547,25.107015668532817,
15:11:19.677,11.2,14.8,6.094,5.2965,6.718,9.1,33.7,,95.3,27,0.2,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1724,1.7,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.26,0.07200000000000001,45,35.32476341395525,25.109353353001687,
15:11:19.732,11.2,14.8,6.094,5.2965,6.718,9.1,33.7,,95.3,27,0.2,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1724,1.7,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.26,0.07200000000000001,45,35.32476341395525,25.109353353001687,
15:11:19.851,11.2,14.8,6.094,5.2965,6.718,9.1,33.7,,95.3,100,0.2,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,1724,1.7,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.26,0.07200000000000001,45,35.324763084491174,25.109354229752668,
15:11:19.910,11.2,14.8,6.094,5.2965,6.718,9.1,33.7,,95.3,100,0.2,0.1,0.1,19.6,347.1,51.4,0.07200000000000001,3027,3,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.26,0.07200000000000001,45,35.32476268555312,25.109355291399986,
15:11:20.007,11.2,14.8,6.094,5.2965,6.718,9.1,60,,95.3,100,0.2,0.1,0.4,19.9,347.4,51.7,0.07200000000000001,3027,3,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,0.3,26,0.6,0.07200000000000001,80,35.32476230274339,25.109356310128106,
15:11:20.065,11.2,14.8,6.094,5.2965,6.718,9.1,60,,95.3,100,0.2,20.4,0.4,19.9,347.4,51.7,16.992,3027,3,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32476230274339,25.109356310128106,
15:11:20.207,11.2,14.8,6.094,5.2965,6.718,9.1,60,,93.3,100,0.2,20.4,0.4,19.9,347.4,51.7,16.992,3027,3,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32474658157832,25.109404256623186,
15:11:20.328,11.2,14.8,6.094,5.2965,6.718,9.1,60,,93.3,0,0.2,20.4,0.4,19.9,347.4,51.7,16.992,3027,3,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32474529207239,25.10940692107654,
15:11:20.425,11.2,14.8,6.094,5.2965,6.718,9.1,60,,93.3,0,0.2,20.4,0.4,19.9,347.4,51.7,16.992,2755,2.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.324737327889956,25.109461535056354,
15:11:20.513,11.2,14.8,6.094,5.2965,6.718,9.1,60.4,,93.3,0,25.5,20.4,0.4,19.9,347.5,51.7,16.992,2755,2.8,0.015,1.192,18.385,3.451,0.02,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32473295078657,25.10949391217338,
15:11:20.571,11.2,4,6.004,5.2922,6.679,8.97,60.4,,93.3,0,25.5,20.4,0.4,19.9,347.5,51.7,16.992,2755,2.8,0.017,1.195,18.388,3.454,0.03,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32473295078657,25.10949391217338,
15:11:20.725,11.2,4,6.004,5.2922,6.679,8.97,60.4,,95.3,0,25.5,20.4,0.4,19.9,347.5,51.7,16.992,2755,2.8,0.017,1.195,18.388,3.454,0.03,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32472470373181,25.109523132033694,
15:11:20.878,11.2,4,6.004,5.2922,6.679,8.97,60.4,,95.3,7,25.5,20.4,0.4,19.9,347.5,51.7,16.992,2755,2.8,0.017,1.195,18.388,3.454,0.03,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32469481720166,25.109641288592673,
15:11:20.932,11.2,4,6.004,5.2922,6.679,8.97,60.4,,95.3,7,25.5,20.4,0.4,19.9,347.5,51.7,16.992,2235,2.2,0.017,1.195,18.388,3.454,0.03,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.32469481720166,25.109641288592673,
15:11:21.020,11.2,4,6.004,5.2922,6.679,8.97,60.8,,95.3,7,25.5,20.4,0.5,19.9,347.5,51.7,16.992,2235,2.2,0.017,1.195,18.388,3.454,0.03,1.79,27.58,5.18,66.5,26,0.6,16.992,80,35.324694795207044,25.10964133622428,
15:11:21.087,11.2,4,6.004,5.2922,6.679,8.85,60.8,,95.3,7,25.5,5.1,0.5,19.9,347.5,51.7,4.248,2235,2.2,0.018,1.196,18.389,3.454,0.03,1.79,27.58,5.18,16.6,26,0.6,4.248,80,35.32469477185541,25.1096413867774,
15:11:21.199,11.2,4,6.004,5.2922,6.679,8.85,60.8,,95.3,7,25.5,5.1,0.5,19.9,347.5,51.7,4.248,2235,2.2,0.018,1.196,18.389,3.454,0.03,1.79,27.58,5.18,16.6,26,0.6,4.248,80,35.324659955559866,25.109744648082778,
15:11:21.351,11.2,4,6.004,5.2922,6.679,8.85,60.8,,95.3,57,25.5,5.1,0.5,19.9,347.5,51.7,4.248,2235,2.2,0.018,1.196,18.389,3.454,0.03,1.79,27.58,5.18,16.6,26,0.6,4.248,80,35.324659439122854,25.10974614574733,
15:11:21.443,11.2,4,6.004,5.2922,6.679,8.85,60.8,,95.3,57,25.5,5.1,0.5,19.9,347.5,51.7,4.248,2273,2.3,0.018,1.196,18.389,3.454,0.03,1.79,27.58,5.18,16.6,26,0.6,4.248,80,35.32465686705618,25.10975567487753,
15:11:21.499,11.2,4,6.004,5.2922,6.679,8.85,61.1,,95.3,57,6.3,5.1,0.5,19.9,347.5,51.7,4.248,2273,2.3,0.018,1.196,18.389,3.454,0.03,1.79,27.58,5.18,16.6,26,0.62,4.248,81,35.324656357789415,25.109757133599103,
15:11:21.561,11.2,4.1,6.004,5.2922,6.679,8.74,61.1,,95.3,57,6.3,5.1,0.5,19.9,347.5,51.7,4.248,2273,2.3,0.019,1.196,18.389,3.455,0.03,1.79,27.58,5.18,16.6,26,0.62,4.248,81,35.324656357789415,25.109757133599103,
15:11:21.715,11.2,4.1,6.004,5.2922,6.679,8.74,61.1,,95.3,57,6.3,5.1,0.5,19.9,347.5,51.7,4.248,2273,2.3,0.019,1.196,18.389,3.455,0.03,1.79,27.58,5.18,16.6,26,0.62,4.248,81,35.324655793080055,25.109758751135256,
15:11:21.899,11.2,4.1,6.004,5.2922,6.679,8.74,61.1,,95.3,88,6.3,5.1,0.5,19.9,347.5,51.7,4.248,2273,2.3,0.019,1.196,18.389,3.455,0.03,1.79,27.58,5.18,16.6,26,0.62,4.248,81,35.324654819842344,25.109761538771956,
15:11:21.952,11.2,4.1,6.004,5.2922,6.679,8.74,61.1,,95.3,88,6.3,5.1,0.5,19.9,347.5,51.7,4.248,2319,2.3,0.019,1.196,18.389,3.455,0.03,1.79,27.58,5.18,16.6,26,0.62,4.248,81,35.324628143450006,25.109837939615353,
15:11:22.049,11.2,4.1,6.004,5.2922,6.679,8.74,61.6,,95.3,88,6.1,5.1,0.5,19.9,347.5,51.7,4.248,2319,2.3,0.019,1.196,18.389,3.455,0.03,1.79,27.58,5.18,16.6,26,0.54,4.248,84,35.32462766967968,25.10983916870693,
15:11:22.106,11.2,4.3,6.009,5.2925,6.681,8.63,61.6,,95.3,88,6.1,10.9,0.5,19.9,347.5,51.7,9.072000000000001,2319,2.3,0.02,1.198,18.391,3.457,0.03,1.8,27.59,5.18,35.5,26,0.54,9.072000000000001,84,35.32462766967968,25.10983916870693,
15:11:22.252,11.2,4.3,6.009,5.2925,6.681,8.63,61.6,,95.3,88,6.1,10.9,0.5,19.9,347.5,51.7,9.072000000000001,2319,2.3,0.02,1.198,18.391,3.457,0.03,1.8,27.59,5.18,35.5,26,0.54,9.072000000000001,84,35.32462726774468,25.109840207650066,
15:11:22.374,11.2,4.3,6.009,5.2925,6.681,8.63,61.6,,95.3,89,6.1,10.9,0.5,19.9,347.5,51.7,9.072000000000001,2319,2.3,0.02,1.198,18.391,3.457,0.03,1.8,27.59,5.18,35.5,26,0.54,9.072000000000001,84,35.32462682467376,25.109841473295333,
15:11:22.430,11.2,4.3,6.009,5.2925,6.681,8.63,61.6,,95.3,89,6.1,10.9,0.5,19.9,347.5,51.7,9.072000000000001,2382,2.4,0.02,1.198,18.391,3.457,0.03,1.8,27.59,5.18,35.5,26,0.54,9.072000000000001,84,35.32462637134065,25.109842768264567,
15:11:22.528,11.2,4.3,6.009,5.2925,6.681,8.63,62,,95.3,89,12.7,10.9,0.5,20,347.5,51.8,9.072000000000001,2382,2.4,0.02,1.198,18.391,3.457,0.03,1.8,27.59,5.18,35.5,26,0.83,9.072000000000001,86,35.324625889680334,25.109844144142965,
15:11:22.586,11.2,4.5,6.013,5.2927,6.682,8.54,62,,95.3,89,12.7,10.9,0.5,20,347.5,51.8,9.072000000000001,2382,2.4,0.022,1.2,18.393,3.458,0.03,1.8,27.59,5.19,35.5,26,0.83,9.072000000000001,86,35.324625889680334,25.109844144142965,
15:11:22.699,11.2,4.5,6.013,5.2927,6.682,8.54,62,,95.3,89,12.7,10.9,0.5,20,347.5,51.8,9.072000000000001,2382,2.4,0.022,1.2,18.393,3.458,0.03,1.8,27.59,5.19,35.5,26,0.83,9.072000000000001,86,35.324625261352274,25.109845938997992,
15:11:22.852,11.2,4.5,6.013,5.2927,6.682,8.54,62,,95.3,96,12.7,10.9,0.5,20,347.5,51.8,9.072000000000001,2382,2.4,0.022,1.2,18.393,3.458,0.03,1.8,27.59,5.19,35.5,26,0.83,9.072000000000001,86,35.324624315529384,25.1098486407066,
15:11:22.938,11.2,4.5,6.013,5.2927,6.682,8.54,62,,95.3,96,12.7,10.9,0.5,20,347.5,51.8,9.072000000000001,2455,2.5,0.022,1.2,18.393,3.458,0.03,1.8,27.59,5.19,35.5,26,0.83,9.072000000000001,86,35.32462391038477,25.109849798014217,
15:11:23.004,11.2,4.5,6.013,5.2927,6.682,8.54,62.4,,95.3,96,12.4,10.9,0.5,20,347.5,51.8,9.072000000000001,2455,2.5,0.022,1.2,18.393,3.458,0.03,1.8,27.59,5.19,35.5,26,1.12,9.072000000000001,88,35.32462391038477,25.109849798014217,
15:11:23.068,11.2,4.8,6.02,5.2932,6.685,8.46,62.4,,95.3,96,12.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2455,2.5,0.024,1.202,18.395,3.46,0.04,1.8,27.59,5.19,53.8,26,1.12,13.751999999999999,88,35.32462340816026,25.109851232638338,
15:11:23.211,11.2,4.8,6.02,5.2932,6.685,8.46,62.4,,95.3,96,12.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2455,2.5,0.024,1.202,18.395,3.46,0.04,1.8,27.59,5.19,53.8,26,1.12,13.751999999999999,88,35.324622933561535,25.109852588283065,
15:11:23.330,11.2,4.8,6.02,5.2932,6.685,8.46,62.4,,95.3,67,12.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2455,2.5,0.024,1.202,18.395,3.46,0.04,1.8,27.59,5.19,53.8,26,1.12,13.751999999999999,88,35.32462231201132,25.10985436379218,
15:11:23.422,11.2,4.8,6.02,5.2932,6.685,8.46,62.4,,95.3,67,12.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2474,2.5,0.024,1.202,18.395,3.46,0.04,1.8,27.59,5.19,53.8,26,1.12,13.751999999999999,88,35.32462178741952,25.109855862276294,
15:11:23.508,11.2,4.8,6.02,5.2932,6.685,8.46,62.9,,95.3,67,18.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2474,2.5,0.024,1.202,18.395,3.46,0.04,1.8,27.59,5.19,53.8,26,1.24,13.751999999999999,90,35.32462119414165,25.109857557006833,
15:11:23.567,11.2,5.2,6.028,5.2937,6.688,8.38,62.9,,95.3,67,18.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2474,2.5,0.026,1.204,18.397,3.463,0.04,1.81,27.6,5.19,53.8,26,1.24,13.751999999999999,90,35.32462119414165,25.109857557006833,
15:11:23.729,11.2,5.2,6.028,5.2937,6.688,8.38,62.9,,95.3,67,18.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2474,2.5,0.026,1.204,18.397,3.463,0.04,1.81,27.6,5.19,53.8,26,1.24,13.751999999999999,90,35.324619989194936,25.1098609989792,
15:11:23.872,11.2,5.2,6.028,5.2937,6.688,8.38,62.9,,95.3,0,18.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2474,2.5,0.026,1.204,18.397,3.463,0.04,1.81,27.6,5.19,53.8,26,1.24,13.751999999999999,90,35.32461936024375,25.10986279559516,
15:11:23.936,11.2,5.2,6.028,5.2937,6.688,8.38,62.9,,95.3,0,18.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2108,2.1,0.026,1.204,18.397,3.463,0.04,1.81,27.6,5.19,53.8,26,1.24,13.751999999999999,90,35.32461871895026,25.10986462748558,
15:11:24.024,11.2,5.2,6.028,5.2937,6.688,8.38,63.4,,95.3,0,18.4,16.5,0.5,20,347.5,51.8,13.751999999999999,2108,2.1,0.026,1.204,18.397,3.463,0.04,1.81,27.6,5.19,53.8,26,0.84,13.751999999999999,90,35.32461871895026,25.10986462748558,
15:11:24.083,11.2,5.3,6.031,5.2939,6.689,8.32,63.4,,95.3,0,18.4,10,0.5,20,347.5,51.8,8.28,2108,2.1,0.028,1.206,18.399,3.464,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,90,35.32461812697226,25.109866318435316,
15:11:24.203,11.2,5.3,6.031,5.2939,6.689,8.32,63.4,,95.3,0,18.4,10,0.5,20,347.5,51.8,8.28,2108,2.1,0.028,1.206,18.399,3.464,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,90,35.32461752317486,25.10986804324221,
15:11:24.354,11.2,5.3,6.031,5.2939,6.689,8.32,63.4,,95.3,0,18.4,10,0.5,20,347.5,51.8,8.28,2108,2.1,0.028,1.206,18.399,3.464,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,90,35.324616924146966,25.109869754359753,
15:11:24.441,11.2,5.3,6.031,5.2939,6.689,8.32,63.4,,95.3,0,18.4,10,0.5,20,347.5,51.8,8.28,1714,1.7,0.028,1.206,18.399,3.464,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,90,35.32461628537035,25.109871579038394,
15:11:24.506,11.2,5.3,6.031,5.2939,6.689,8.32,63.8,,95.3,0,11.2,10,0.5,20,347.6,51.8,8.28,1714,1.7,0.028,1.206,18.399,3.464,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,89,35.32461565688366,25.10987337435486,
15:11:24.596,11.2,5.5,6.035,5.2941,6.69,8.26,63.8,,95.3,0,11.2,10,0.5,20,347.6,51.8,8.28,1714,1.7,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,89,35.3246150169871,25.109875202240982,
15:11:24.739,11.2,5.5,6.035,5.2941,6.69,8.26,63.8,,95.3,0,11.2,10,0.5,20,347.6,51.8,8.28,1714,1.7,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,89,35.32461435377211,25.109877096736042,
15:11:24.892,11.2,5.5,6.035,5.2941,6.69,8.26,63.8,,95.3,0,11.2,10,0.5,20,347.6,51.8,8.28,1714,1.7,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,89,35.324613694366406,25.10987898035527,
15:11:24.947,11.2,5.5,6.035,5.2941,6.69,8.26,63.8,,95.3,0,11.2,10,0.5,20,347.6,51.8,8.28,1327,1.3,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,32.4,26,0.84,8.28,89,35.324612958417205,25.10988108261972,
15:11:25.042,11.2,5.5,6.035,5.2941,6.69,8.26,64.2,,95.3,0,11.2,10,0.5,20,347.6,51.8,8.28,1327,1.3,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,32.4,26,0.14,8.28,89,35.32461236917372,25.10988276575917,
15:11:25.099,11.2,5.3,6.031,5.2939,6.688,8.2,64.2,,95.3,0,11.2,0,0.5,20,347.6,51.8,0,1327,1.3,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,0.14,0,89,35.32461236917372,25.10988276575917,
15:11:25.257,11.2,5.3,6.031,5.2939,6.688,8.2,64.2,,95.3,0,11.2,0,0.5,20,347.6,51.8,0,1327,1.3,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,0.14,0,89,35.32461117735898,25.10988617017041,
15:11:25.408,11.2,5.3,6.031,5.2939,6.688,8.2,64.2,,95.3,0,11.2,0,0.5,20,347.6,51.8,0,1327,1.3,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,0.14,0,89,35.32461049271619,25.10988812586833,
15:11:25.495,11.2,5.3,6.031,5.2939,6.688,8.2,64.2,,95.3,0,11.2,0,0.5,20,347.6,51.8,0,1911,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,0.14,0,89,35.32461136984689,25.109891907331864,
15:11:25.550,11.2,5.3,6.031,5.2939,6.688,8.2,64.6,,95.3,0,0,0,0.6,20,347.6,51.8,0,1911,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.41,0,87,35.32461136984689,25.109891907331864,
15:11:25.617,11.2,5.2,6.027,5.2937,6.687,8.14,64.6,,95.3,0,0,0,0.6,20,347.6,51.8,0,1911,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.41,0,87,35.324610644762785,25.10989393959368,
15:11:25.768,11.2,5.2,6.027,5.2937,6.687,8.14,64.6,,95.3,0,0,0,0.6,20,347.6,51.8,0,1911,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.41,0,87,35.32460994490335,25.109895901169658,
15:11:25.908,11.2,5.2,6.027,5.2937,6.687,8.14,64.6,,95.3,0,0,0,0.6,20,347.6,51.8,0,1911,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.41,0,87,35.3245949893398,25.1099272912096,
15:11:26.005,11.2,5.2,6.027,5.2937,6.687,8.14,64.6,,95.3,0,0,0,0.6,20,347.6,51.8,0,1876,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.41,0,87,35.3245949893398,25.1099272912096,
15:11:26.093,11.2,5.2,6.027,5.2937,6.687,8.14,65,,95.3,0,0,0,0.6,20,347.6,51.8,0,1876,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.4,0,87,35.324602136439744,25.10990353948266,
15:11:26.150,11.2,5.1,6.023,5.2935,6.685,8.08,65,,95.3,0,0,0.2,0.6,20,347.6,51.8,0.14400000000000002,1876,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.4,0.14400000000000002,87,35.32462328112655,25.109833227938402,
15:11:26.304,11.2,5.1,6.023,5.2935,6.685,8.08,65,,29.8,0,0,0.2,0.6,20,347.6,51.8,0.14400000000000002,1876,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.4,0.14400000000000002,87,35.32462328112655,25.109833227938402,
15:11:26.451,11.2,5.1,6.023,5.2935,6.685,8.08,65,,29.8,0,0,0.2,0.6,20,347.6,51.8,0.14400000000000002,1876,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.4,0.14400000000000002,87,35.32462328113803,25.109833227972985,
15:11:26.574,11.2,5.1,6.023,5.2935,6.685,8.08,65,,29.8,0,0,0.2,0.6,20,347.6,51.8,0.14400000000000002,1855,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.4,0.14400000000000002,87,35.324623281147566,25.109833228001737,
15:11:26.630,11.2,5.1,6.023,5.2935,6.685,8.08,65.3,,29.8,0,0.2,0.2,0.6,20.1,347.6,51.9,0.14400000000000002,1855,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.39,0.14400000000000002,86,35.324623281147566,25.109833228001737,
15:11:26.698,11.2,5,6.019,5.2933,6.683,8.02,65.3,,29.8,0,0.2,0.2,0.6,20.1,347.6,51.9,0.14400000000000002,1855,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.39,0.14400000000000002,86,35.32462328115193,25.109833228014878,
15:11:26.840,11.2,5,6.019,5.2933,6.683,8.02,65.3,,29.8,0,0.2,0.2,0.6,20.1,347.6,51.9,0.14400000000000002,1855,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.39,0.14400000000000002,86,35.32462328115577,25.109833228026453,
15:11:27.055,11.2,5,6.019,5.2933,6.683,8.02,65.3,,29.8,0,0.2,0.2,0.6,20.1,347.6,51.9,0.14400000000000002,1855,1.9,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.39,0.14400000000000002,86,35.32462328116673,25.10983322805942,
15:11:27.171,11.2,5,6.019,5.2933,6.683,8.02,65.3,,29.8,0,0.2,0.2,0.6,20.1,347.6,51.9,0.14400000000000002,1834,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.39,0.14400000000000002,86,35.32462328117509,25.10983322808463,
15:11:27.237,11.2,5,6.019,5.2933,6.683,8.02,65.7,,29.8,0,0.2,0.2,0.6,20.1,347.6,51.9,0.14400000000000002,1834,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0.6,26,-0.51,0.14400000000000002,85,35.32462328118194,25.109833228105288,
15:11:27.328,11.2,4.9,6.015,5.2931,6.682,7.96,65.7,,29.8,0,0.2,0,0.6,20.1,347.6,51.9,0,1834,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.51,0,85,35.32462328118194,25.109833228105288,
15:11:27.470,11.2,4.9,6.015,5.2931,6.682,7.96,65.7,,29.8,0,0.2,0,0.6,20.1,347.6,51.9,0,1834,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.51,0,85,35.324623281194135,25.109833228142058,
15:11:27.651,11.2,4.9,6.015,5.2931,6.682,7.96,65.7,,29.8,0,0.2,0,0.6,20.1,347.6,51.9,0,1834,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.51,0,85,35.32462328119621,25.109833228148307,
15:11:27.750,11.2,4.9,6.015,5.2931,6.682,7.96,65.7,,29.8,0,0.2,0,0.6,20.1,347.6,51.9,0,1804,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.51,0,85,35.3246232812036,25.10983322817057,
15:11:27.859,11.2,4.9,6.015,5.2931,6.682,7.96,66,,29.8,0,0,0,0.6,20.1,347.6,51.9,0,1804,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.36,0,84,35.32462328120837,25.10983322818495,
15:11:27.955,11.2,4.8,6.011,5.2929,6.68,7.9,66,,29.8,0,0,0,0.6,20.1,347.6,51.9,0,1804,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.36,0,84,35.323974726904325,25.11200528664611,
15:11:28.105,11.2,4.8,6.011,5.2929,6.68,7.9,66,,29.8,0,0,0,0.6,20.1,347.6,51.9,0,1804,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.36,0,84,35.323974551636674,25.112005444777278,
15:11:28.226,11.2,4.8,6.011,5.2929,6.68,7.9,66,,29.8,0,0,0,0.6,20.1,347.6,51.9,0,1804,1.8,0.029,1.207,18.4,3.465,0.04,1.81,27.6,5.2,0,26,-0.36,0,84,35.323974197527995,25.112005764262854,
